anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity_rank,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year,weighted_avg,popularity_score,normalized_weight,normalized_popularity,normalized_fav,final_score
1813,Genshiken OVA,,げんしけん OVA,The Society for the Study of Modern Visual Culture OVA,https://myanimelist.cdn-dena.com/images/anime/2/21672.jpg,OVA,Manga,3,Finished Airing,False,"Dec 22, 2006 to Apr 25, 2007","{'from': '2006-12-22', 'to': '2007-04-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.72,23894,1060.0,1803,39223,29,,,,"{'Adaptation': [{'mal_id': 348, 'type': 'manga', 'url': 'https://myanimelist.net/manga/348/Genshiken', 'title': 'Genshiken'}], 'Prequel': [{'mal_id': 240, 'type': 'anime', 'url': 'https://myanimelist.net/anime/240/Genshiken', 'title': 'Genshiken'}], 'Sequel': [{'mal_id': 2508, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2508/Genshiken_2', 'title': 'Genshiken 2'}]}","Genco, Lantis, Media Factory",Media Blasters,Ajia-Do,"Parody, Slice of Life, Comedy","['""Seishun to shite"" by manzo']","['""Biidama"" by Saori Atsumi']",24.0,2006.0,7.7170146211824315,4842,0.7029396027434636,0.7323980942297512,0.01827962018803499,0.4796937146632125
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,,アルカナ・ファミリア Capriccio – stile Arcana Famiglia 奇想曲～アルカナ・ファミリア風,La Storia Della Arcana Famiglia,https://myanimelist.cdn-dena.com/images/anime/10/41819.jpg,OVA,Visual novel,1,Finished Airing,False,"Mar 27, 2013","{'from': '2013-03-27', 'to': '2013-03-27'}",23 min.,PG-13 - Teens 13 or older,6.92,6788,3829.0,3020,15496,10,,,,"{'Parent story': [{'mal_id': 12967, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12967/Arcana_Famiglia', 'title': 'Arcana Famiglia'}]}","Frontier Works, Movic, Warner Bros., Showgate",Sentai Filmworks,J.C.Staff,"Romance, Shoujo","['""Magenta Another Sky"" by Hitomi Harada']","['""Pieces of Treasure"" by Liberta & Nova (CV.Jun Fukuyama & Tsubasa Yonaga)']",23.0,2013.0,6.9212149855765475,3298,0.8157272145502017,0.6191106405505559,0.016305720566911458,0.47887737997033086
8110,Fukubiki! Triangle: Miharu After,,ふくびき！トライアングル～美晴アフター～,Lucky Draw Triangle ~Miharu After~,https://myanimelist.cdn-dena.com/images/anime/6/37305.jpg,OVA,Visual novel,2,Finished Airing,False,"Apr 30, 2010 to Jan 28, 2011","{'from': '2010-04-30', 'to': '2011-01-28'}",29 min. per ep.,Rx - Hentai,7.26,4457,,3554,10875,70,,,,"{'Sequel': [{'mal_id': 29573, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29573/Fukubiki_Triangle__Futaba_wa_Atafuta_♥', 'title': 'Fukubiki! Triangle: Futaba wa Atafuta ♥'}]}",,,PoRO,Hentai,[],[],29.0,2010.0,7.254375426958802,2797,0.7506854375540035,0.6787541909299454,0.017718321717573322,0.4775621235665024
11209,Maken-Ki! OVA,,マケン姫っ！ OVA,"Natsu Da! Mizugi Da! Gasshuku Da!, It&#039;s Summer! It&#039;s Swimsuits! It&#039;s Training Camp!, Takeru Nyotaika!? Minami no Shima de Supoon, Maken-ki! Two: Takeru Nyotaika!? Minami no Shima de Supoon",https://myanimelist.cdn-dena.com/images/anime/7/36929.jpg,OVA,Manga,2,Finished Airing,False,"Mar 1, 2012 to Sep 25, 2013","{'from': '2012-03-01', 'to': '2013-09-25'}",24 min. per ep.,R+ - Mild Nudity,6.77,16195,4456.0,2030,32208,28,,,,"{'Adaptation': [{'mal_id': 7186, 'type': 'manga', 'url': 'https://myanimelist.net/manga/7186/Maken-Ki', 'title': 'Maken-Ki!'}], 'Prequel': [{'mal_id': 9936, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9936/Maken-Ki', 'title': 'Maken-Ki!'}], 'Sequel': [{'mal_id': 15565, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15565/Maken-Ki_Two', 'title': 'Maken-Ki! Two'}]}",AIC,Funimation,Xebec,"Action, Ecchi, Harem, Martial Arts, School, Super Power","['""Fly Away"" by Mizuki Togashi']","['""Baby! Baby!"" by Mina & Hitomi Harada']",24.0,2012.0,6.771434109889614,4496,0.740547143181322,0.6858125992588672,0.01863510921932738,0.4768483010476405
4729,Natural 2: Duo,,ナチュラル2 デュオ,Natural Obsessions 2,https://myanimelist.cdn-dena.com/images/anime/10/9114.jpg,OVA,Visual novel,4,Finished Airing,False,"Nov 25, 2001 to Jul 24, 2003","{'from': '2001-11-25', 'to': '2003-07-24'}",30 min. per ep.,Rx - Hentai,6.19,327,,8185,1042,1,,,,"{'Adaptation': [{'mal_id': 73651, 'type': 'manga', 'url': 'https://myanimelist.net/manga/73651/Natural_2__Duo__Niisama_no_Soba_ni', 'title': 'Natural 2: Duo: Niisama no Soba ni'}, {'mal_id': 97140, 'type': 'manga', 'url': 'https://myanimelist.net/manga/97140/Natural_2_Duo__Oniichan_to_no_Kizuna', 'title': 'Natural 2 Duo: Oniichan to no Kizuna'}], 'Alternative setting': [{'mal_id': 3370, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3370/Natural__Another', 'title': 'Natural: Another'}]}",Green Bunny,,Arms,Hentai,[],[],30.0,2001.0,6.38055929894908,391,0.7969748313256384,0.6448738309511206,0.001983254595631227,0.47646453256788884
9600,G-Taste (2010),G-Best,G-Best －G-tasteベストセレクション－,,https://myanimelist.cdn-dena.com/images/anime/10/61779.jpg,OVA,Manga,1,Finished Airing,False,"Nov 22, 2010","{'from': '2010-11-22', 'to': '2010-11-22'}",26 min.,R+ - Mild Nudity,5.41,763,,6894,1966,3,,,,"{'Other': [{'mal_id': 2530, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2530/G-Taste', 'title': 'G-Taste'}]}",,,AIC Plus+,"Ecchi, Yuri","['""Joker"" by Yui Sakakibara']",[],26.0,2010.0,5.5946683900941565,829,0.785382908195497,0.6401094053290983,0.018017680901819544,0.47635829816071695
981,Ichigo 100% OVA,Ichigo 100% Original DVD Animation,いちご１００％　オリジナルDVDアニメーション,,https://myanimelist.cdn-dena.com/images/anime/3/23595.jpg,OVA,Manga,4,Finished Airing,False,"Jun 20, 2005 to Oct 31, 2005","{'from': '2005-06-20', 'to': '2005-10-31'}",29 min. per ep.,PG-13 - Teens 13 or older,7.0,12403,3568.0,2574,21424,15,,,,"{'Prequel': [{'mal_id': 642, 'type': 'anime', 'url': 'https://myanimelist.net/anime/642/Ichigo_100__Koi_ga_Hajimaru_Satsuei_Gasshuku_-_Yureru_Kokoro_ga_Higashi_e_Nishi_e', 'title': 'Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e'}]}",,,Madhouse,"Comedy, Ecchi, Harem, Romance, School, Shounen","['""Kimiiro 100% (君色100％)"" by Nana Mizuki, Megumi Toyoguchi, Sanae Kobayashi & Mamiko Noto']","['#1: ""Jink White (ジンク・ホワイト)"" by Mamiko Noto (ep 1)', '#2: ""Daigyakuten Kiss (大逆転Kiss)"" by Megumi Toyoguchi (ep 2)', '#3: ""Kokoro Capsule (ココロカプセル)"" by Nana Mizuki (ep 3)', '#4: ""Platonic Scandal (プラトニック・スキャンダル)"" by Sanae Kobayashi (ep 4)']",29.0,2005.0,7.000029498572443,3792,0.7217525883925824,0.7145756131992236,0.006660741849478461,0.47618635133562387
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,,この素晴らしい世界に祝福を! 第11話 この素晴らしいチヨーカーに祝福を!,"KonoSuba OVA, A Blessing to this Wonderful Choker!, Kono Subarashii Choker ni Shufuku wo!",https://myanimelist.cdn-dena.com/images/anime/10/80582.jpg,OVA,Light novel,1,Finished Airing,False,"Jun 24, 2016","{'from': '2016-06-24', 'to': '2016-06-24'}",23 min.,PG-13 - Teens 13 or older,7.86,76201,781.0,711,120509,202,,,,"{'Parent story': [{'mal_id': 30831, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo', 'title': 'Kono Subarashii Sekai ni Shukufuku wo!'}]}",Half H.P Studio,,Studio Deen,"Adventure, Comedy, Supernatural, Magic, Fantasy","['""fantastic dreamer"" by Machico']","['""Chiisana Boukensha (ちいさな冒険者)"" by Aqua (Sora Amamiya), Megumin (Rie Takahashi), Darkness (Ai Kayano)']",23.0,2016.0,7.858877718780241,7233,0.8518966273449216,0.5842597494265044,0.006791711492586183,0.47617286912712403
851,Kyou kara Ore wa!!,,今日から俺は！！,"Kyou Kara Ore Ha!!, From Today I&#039;ll, From Today on I am",https://myanimelist.cdn-dena.com/images/anime/2/43779.jpg,OVA,Manga,10,Finished Airing,False,"Dec 11, 1992 to Dec 21, 1997","{'from': '1992-12-11', 'to': '1997-12-21'}",43 min. per ep.,R - 17+ (violence & profanity),8.12,4026,413.0,3389,12153,151,,,,"{'Adaptation': [{'mal_id': 6812, 'type': 'manga', 'url': 'https://myanimelist.net/manga/6812/Kyou_kara_Ore_wa', 'title': 'Kyou kara Ore wa!!'}]}",,,Studio Pierrot,"Comedy, Shounen",[],"['""Bokura Wa Family"" by Kera']",43.0,1992.0,8.092944454835497,2930,0.7203065896814391,0.7173107464266808,0.005238785724308902,0.4761425202047015
29808,Namaiki: Kissuisou e Youkoso! The Animation,,なまイキ ~生粋荘へようこそ!~ THE ANIMATION,,https://myanimelist.cdn-dena.com/images/anime/11/71592.jpg,OVA,Visual novel,1,Finished Airing,False,"Apr 24, 2015","{'from': '2015-04-24', 'to': '2015-04-24'}",26 min.,Rx - Hentai,7.23,2240,,4504,6086,48,,,,"{'Adaptation': [{'mal_id': 83163, 'type': 'manga', 'url': 'https://myanimelist.net/manga/83163/Namaiki__Kissuisou_e_Youkoso', 'title': 'Namaiki: Kissuisou e Youkoso!'}]}",Pink Pineapple,,G-Lam,Hentai,[],[],26.0,2015.0,7.220328555833871,2025,0.6855660735799991,0.7499558849479443,0.006773001543570794,0.4759573368235997
11735,Coluboccoro,,コルボッコロ,,https://myanimelist.cdn-dena.com/images/anime/3/79576.jpg,OVA,Original,1,Finished Airing,False,2007,"{'from': None, 'to': None}",29 min.,G - All Ages,5.72,694,7946.0,7577,1415,1,,,,[],,,Kenji Studio,"Sci-Fi, Fantasy",[],[],29.0,2007.0,5.881673577646419,591,0.7926601798352078,0.6474325039703547,0.002104869264231255,0.47592519251303195
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,,となりの怪物くん,"Tonari no Kaibutsu-kun OVA, The Monster Next Door OVA, My Little Monster OVA",https://myanimelist.cdn-dena.com/images/anime/8/53925.jpg,OVA,Manga,1,Finished Airing,False,"Aug 12, 2013","{'from': '2013-08-12', 'to': '2013-08-12'}",27 min.,PG-13 - Teens 13 or older,7.24,30202,2667.0,1349,60113,49,,,,"{'Parent story': [{'mal_id': 14227, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14227/Tonari_no_Kaibutsu-kun', 'title': 'Tonari no Kaibutsu-kun'}]}",,,Brain&#039;s Base,"Comedy, Historical, Romance, Shoujo",[],[],27.0,2013.0,7.239220144566407,5708,0.673982661932115,0.7594847361919888,0.00826979746480191,0.4757732745443389
595,X OVA,X: An Omen,X -エックス-第零話 予兆,"X - Yochou, X OVA: Episode 0, X - An Omen",https://myanimelist.cdn-dena.com/images/anime/12/83082.jpg,OVA,Manga,1,Finished Airing,False,"Aug 25, 2001","{'from': '2001-08-25', 'to': '2001-08-25'}",22 min.,PG-13 - Teens 13 or older,6.92,4808,3862.0,3777,9379,2,,,,"{'Adaptation': [{'mal_id': 27, 'type': 'manga', 'url': 'https://myanimelist.net/manga/27/X', 'title': 'X'}], 'Sequel': [{'mal_id': 156, 'type': 'anime', 'url': 'https://myanimelist.net/anime/156/X', 'title': 'X'}], 'Prequel': [{'mal_id': 1043, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1043/Tokyo_Babylon', 'title': 'Tokyo Babylon'}]}",Kadokawa Shoten,"Funimation, Geneon Entertainment USA",Madhouse,"Mystery, Supernatural, Drama, Romance, Fantasy",[],"['""Strength"" by Koizumi Kouhei']",22.0,2001.0,6.921705138682001,2588,0.7289777303284519,0.7057526027880713,0.0069320361102016,0.47574858184481916
1582,Submarine 707R,Submarine 707R,サブマリン707R,"Submarine 707 Revolution, Okret podwodny 707",https://myanimelist.cdn-dena.com/images/anime/5/24891.jpg,OVA,Manga,2,Finished Airing,False,"Sep 26, 2003 to Apr 28, 2004","{'from': '2003-09-26', 'to': '2004-04-28'}",50 min. per ep.,None,6.34,916,6245.0,6840,2009,2,,,,"{'Adaptation': [{'mal_id': 47174, 'type': 'manga', 'url': 'https://myanimelist.net/manga/47174/Submarine_707', 'title': 'Submarine 707'}], 'Sequel': [{'mal_id': 16251, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16251/Shinkai_no_Kantai__Submarine_707', 'title': 'Shinkai no Kantai: Submarine 707'}]}","Aniplex, Group TAC, Sony Music Entertainment",Geneon Entertainment USA,Production Reed,"Action, Adventure, Military, Sci-Fi","['""Kioku no Umi (記憶の海)"" by Yutaka Minobe']","['#1: ""Ichiban Boshi (いちばんぼし)"" by Yumi Sudou', '#2: ""Yakusoku no Umi e: 707 no Theme (約束の海へ~707のテーマ~)"" by Yutaka Minobe']",50.0,2003.0,6.405323642373284,860,0.7637314449426169,0.6723133933298042,0.005388465316432013,0.4756729901843215
34008,Days (TV) OVA,,DAYS,,https://myanimelist.cdn-dena.com/images/anime/3/81878.jpg,OVA,Manga,2,Finished Airing,False,"Mar 17, 2017 to May 17, 2017","{'from': '2017-03-17', 'to': '2017-05-17'}",25 min. per ep.,PG-13 - Teens 13 or older,6.77,342,4439.0,4703,5495,9,,,,"{'Adaptation': [{'mal_id': 61009, 'type': 'manga', 'url': 'https://myanimelist.net/manga/61009/Days', 'title': 'Days'}], 'Parent story': [{'mal_id': 32494, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32494/Days_TV', 'title': 'Days (TV)'}]}",,,MAPPA,"Sports, School, Shounen",[],[],25.0,2017.0,6.822870634957594,1905,0.7853662471665228,0.6457561319922358,0.010271762009448526,0.4756600665855084
23725,Strike Witches: Operation Victory Arrow,,ストライクウィッチーズ Operation Victory Arrow,,https://myanimelist.cdn-dena.com/images/anime/12/67859.jpg,OVA,Original,3,Finished Airing,False,"Dec 12, 2014 to Jul 31, 2015","{'from': '2014-12-12', 'to': '2015-07-31'}",28 min. per ep.,R+ - Mild Nudity,7.45,5835,1830.0,3063,15030,31,,,,"{'Prequel': [{'mal_id': 6381, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6381/Strike_Witches_2', 'title': 'Strike Witches 2'}], 'Sequel': [{'mal_id': 9751, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9751/Strike_Witches_Movie', 'title': 'Strike Witches Movie'}]}",501st JOINT FIGHTER WING,,Silver Link.,"Action, Military, Sci-Fi, Magic","['""Connect Link"" by Yoko Ishida']","['#1: ""Fly away"" by Minna-Dietlinde Wilcke (Rie Tanaka), Erica Hartmann (Sakura Nogawa), Gertrud Barkhorn (Mie Sonozaki) (ep 1)', '#2: ""Fly Beyond"" by Charlotte E. Yeager (Ami Koshimizu), Francesca Lucchini (Chiwa Saito) (ep 2)', '#3: ""Fly Chronicle"" by Lynette Bishop (Kaori Nazuka), Perrine H. Clostermann (Miyuki Sawashiro) (ep 3)']",28.0,2014.0,7.442480003479572,3256,0.8316453871758098,0.6069348861831657,0.0022919687543851443,0.47548783989740906
